Price,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Property Link
"$479,000","382 S Miraleste Dr UNIT 450, San Pedro, CA 90732",2,2,1107 sqft,33.742283,-118.31644,https://www.zillow.com/homedetails/382-S-Miraleste-Dr-UNIT-450-San-Pedro-CA-90732/21351884_zpid/
"$440,000","7923 Agnes Ave UNIT 3, North Hollywood, CA 91605",2,1,857 sqft,34.214542,-118.39596,https://www.zillow.com/homedetails/7923-Agnes-Ave-UNIT-3-North-Hollywood-CA-91605/19999934_zpid/
"$23,850,000","1021 Stone Canyon Rd, Los Angeles, CA 90077",7,5,6326 sqft,34.09256,-118.449356,https://www.zillow.com/homedetails/1021-Stone-Canyon-Rd-Los-Angeles-CA-90077/20529388_zpid/
"$15,750,000","1420 Moraga Dr, Los Angeles, CA 90049",6,8,8938 sqft,34.092167,-118.46802,https://www.zillow.com/homedetails/1420-Moraga-Dr-Los-Angeles-CA-90049/20530504_zpid/
"$2,499,000","268 S Norton Ave, Los Angeles, CA 90004",5,3,3174 sqft,34.069145,-118.31666,https://www.zillow.com/homedetails/268-S-Norton-Ave-Los-Angeles-CA-90004/20779961_zpid/
"$1,675,000","3488 Troy Dr, Los Angeles, CA 90068",4,4,3340 sqft,34.136395,-118.34344,https://www.zillow.com/homedetails/3488-Troy-Dr-Los-Angeles-CA-90068/20805103_zpid/
"$899,000","4531 Gateside Dr, Los Angeles, CA 90032",3,2,1236 sqft,34.0673,-118.18642,https://www.zillow.com/homedetails/4531-Gateside-Dr-Los-Angeles-CA-90032/20640237_zpid/
"$974,500","4831 1/2 Craner Ave, North Hollywood, CA 91601",3,4,1717 sqft,34.157906,-118.369286,https://www.zillow.com/homedetails/4831-1-2-Craner-Ave-North-Hollywood-CA-91601/325798026_zpid/
"$649,000","11427 Tampa Ave UNIT 76, Porter Ranch, CA 91326",3,3,1409 sqft,34.27653,-118.559814,https://www.zillow.com/homedetails/11427-Tampa-Ave-UNIT-76-Porter-Ranch-CA-91326/20154743_zpid/
"$2,395,000","5741 Newcastle Ave, Encino, CA 91316",5,6,3402 sqft,34.175716,-118.52478,https://www.zillow.com/homedetails/5741-Newcastle-Ave-Encino-CA-91316/19936620_zpid/
"$4,495,000","446 N Croft Ave, Los Angeles, CA 90048",6,7,4200 sqft,34.07953,-118.37389,https://www.zillow.com/homedetails/446-N-Croft-Ave-Los-Angeles-CA-90048/20778670_zpid/
"$2,395,000","3826 Sunset Dr, Los Angeles, CA 90027",4,4,2148 sqft,34.097443,-118.27692,https://www.zillow.com/homedetails/3826-Sunset-Dr-Los-Angeles-CA-90027/20747111_zpid/
"$4,195,000","3670 Buena Park Dr, Studio City, CA 91604",6,7,4513 sqft,34.137268,-118.38883,https://www.zillow.com/homedetails/3670-Buena-Park-Dr-Studio-City-CA-91604/20029980_zpid/
"$1,090,000","21228 Lopez St, Woodland Hills, CA 91364",4,2,1409 sqft,34.161766,-118.59432,https://www.zillow.com/homedetails/21228-Lopez-St-Woodland-Hills-CA-91364/19941898_zpid/
"$1,799,000","4157 Tivoli Ave, Los Angeles, CA 90066",3,2,1384 sqft,33.990475,-118.43811,https://www.zillow.com/homedetails/4157-Tivoli-Ave-Los-Angeles-CA-90066/20445428_zpid/
"$735,000","1100 S Grand Ave #A703, Los Angeles, CA 90015",2,2,1571 sqft,34.041203,-118.26176,https://www.zillow.com/homedetails/1100-S-Grand-Ave-A703-Los-Angeles-CA-90015/82870371_zpid/
"$695,000","13012 Valleyheart Dr APT 8, Studio City, CA 91604",2,3,1291 sqft,34.146378,-118.41655,https://www.zillow.com/homedetails/13012-Valleyheart-Dr-APT-8-Studio-City-CA-91604/20029611_zpid/
"$260,000","28 Dover Dr, Northridge, CA 91324",3,2,1176 sqft,34.232162,-118.55059,https://www.zillow.com/homedetails/28-Dover-Dr-Northridge-CA-91324/136689155_zpid/
"$775,000","8515 Mammoth Ave, Panorama City, CA 91402",3,2,1579 sqft,34.225178,-118.43453,https://www.zillow.com/homedetails/8515-Mammoth-Ave-Panorama-City-CA-91402/20123902_zpid/
"$7,798,000","1135 Ravoli Dr, Pacific Palisades, CA 90272",5,5,4259 sqft,34.050735,-118.508644,https://www.zillow.com/homedetails/1135-Ravoli-Dr-Pacific-Palisades-CA-90272/111919186_zpid/
